Block,768,480,CA4296ED,0,1,1,4294967295,0,0
Block,736,480,A75E3D6E,0,1,1,4294967295,0,0
Block,704,480,94BE5F91,0,1,1,4294967295,0,0
Block,672,480,5AA0A160,0,1,1,4294967295,0,0
Block,640,480,BCE8CC01,0,1,1,4294967295,0,0
Block,608,480,753507E3,0,1,1,4294967295,0,0
Block,576,480,91669E7E,0,1,1,4294967295,0,0
Block,544,480,710AD089,0,1,1,4294967295,0,0
Block,512,480,73B5F5B9,0,1,1,4294967295,0,0
Block,480,480,882DF065,0,1,1,4294967295,0,0
Block,448,480,C0C62B2C,0,1,1,4294967295,0,0
Block,416,480,7FFF92EB,0,1,1,4294967295,0,0
Block,384,480,52112702,0,1,1,4294967295,0,0
Block,352,480,2DEDA15D,0,1,1,4294967295,0,0
Block,320,480,8BBBDA33,0,1,1,4294967295,0,0
Block,288,480,4C771520,0,1,1,4294967295,0,0
Block,256,480,3554FFFF,0,1,1,4294967295,0,0
Block,224,480,21279057,0,1,1,4294967295,0,0
Block,192,480,89DD2482,0,1,1,4294967295,0,0
Block,160,480,59874486,0,1,1,4294967295,0,0
Block,128,480,6A170B61,0,1,1,4294967295,0,0
Block,96,480,36B775D4,0,1,1,4294967295,0,0
Block,96,448,6A29B846,0,1,1,4294967295,0,0
Block,96,416,E39F621E,0,1,1,4294967295,0,0
Block,96,384,38041B97,0,1,1,4294967295,0,0
Block,96,352,650BB530,0,1,1,4294967295,0,0
Block,96,288,0C7109F5,0,1,1,4294967295,0,0
Block,96,256,F9ABA3CE,0,1,1,4294967295,0,0
Block,96,224,C767E003,0,1,1,4294967295,0,0
Block,96,192,D8984DFF,0,1,1,4294967295,0,0
Block,96,320,B853B053,0,1,1,4294967295,0,0
Block,96,160,91C0D771,0,1,1,4294967295,0,0
Block,96,128,33B91EA5,0,1,1,4294967295,0,0
Block,96,96,A41CBA84,0,1,1,4294967295,0,0
Block,96,64,E22F7A01,0,1,1,4294967295,0,0
Block,96,32,239911CF,0,1,1,4294967295,0,0
Block,96,0,674C034A,0,1,1,4294967295,0,0
Block,192,0,29273A0C,0,1,1,4294967295,0,0
Block,192,32,37665185,0,1,1,4294967295,0,0
Block,192,64,A51E89C5,0,1,1,4294967295,0,0
Block,192,96,1F121714,0,1,1,4294967295,0,0
Block,192,128,F902EF1C,0,1,1,4294967295,0,0
Block,192,160,DCF3A128,0,1,1,4294967295,0,0
Block,192,192,FA3DD22D,0,1,1,4294967295,0,0
Block,192,224,4F66E35C,0,1,1,4294967295,0,0
Block,192,256,E0B5A5FB,0,1,1,4294967295,0,0
Block,192,288,681AD68A,0,1,1,4294967295,0,0
Block,192,320,02B48811,0,1,1,4294967295,0,0
Block,192,352,AAC04C52,0,1,1,4294967295,0,0
Block,224,352,893DFC5C,0,1,1,4294967295,0,0
Block,256,352,062B9B21,0,1,1,4294967295,0,0
Block,288,352,C9F4BD66,0,1,1,4294967295,0,0
Block,320,352,4B4F4C8B,0,1,1,4294967295,0,0
Block,352,352,881722A3,0,1,1,4294967295,0,0
Block,384,352,262FCDDB,0,1,1,4294967295,0,0
Block,416,352,07715D82,0,1,1,4294967295,0,0
Block,448,352,90FF1B42,0,1,1,4294967295,0,0
Block,480,352,51E439BE,0,1,1,4294967295,0,0
Block,512,352,DD3B784A,0,1,1,4294967295,0,0
Block,544,352,8F6FEB68,0,1,1,4294967295,0,0
Block,576,352,9B93223B,0,1,1,4294967295,0,0
Block,608,352,9206CD3D,0,1,1,4294967295,0,0
Block,640,352,72CDF846,0,1,1,4294967295,0,0
Block,672,352,F3B7B29B,0,1,1,4294967295,0,0
Block,704,352,B20C28EC,0,1,1,4294967295,0,0
Block,736,352,A4B3320C,0,1,1,4294967295,0,0
Block,768,352,E3CCBCC1,0,1,1,4294967295,0,0
Block,800,480,77F94509,0,1,1,4294967295,0,0
Block,832,480,A52B7079,0,1,1,4294967295,0,0
Block,864,480,6E7BCB31,0,1,1,4294967295,0,0
Block,896,480,787752D9,0,1,1,4294967295,0,0
Block,928,480,94FC6DBA,0,1,1,4294967295,0,0
Block,960,480,AAD578D0,0,1,1,4294967295,0,0
Block,992,480,868E29D9,0,1,1,4294967295,0,0
Block,1024,480,3ACF05E1,0,1,1,4294967295,0,0
Block,1056,480,599BE3EB,0,1,1,4294967295,0,0
Block,1088,480,2EC00957,0,1,1,4294967295,0,0
Block,1120,480,B7F3A3E4,0,1,1,4294967295,0,0
Block,1152,480,E3BA464F,0,1,1,4294967295,0,0
Block,1184,480,F65339C4,0,1,1,4294967295,0,0
Block,1216,480,E2551E84,0,1,1,4294967295,0,0
Block,1248,480,67E3831B,0,1,1,4294967295,0,0
Block,1280,480,04E8B8C9,0,1,1,4294967295,0,0
Block,1280,448,3EA12C3B,0,1,1,4294967295,0,0
Block,1280,416,E2559723,0,1,1,4294967295,0,0
Block,1280,384,7099A3F8,0,1,1,4294967295,0,0
Block,1280,352,7AD4E587,0,1,1,4294967295,0,0
Block,1280,320,B8D5FAD2,0,1,1,4294967295,0,0
Block,1280,288,422B2D33,0,1,1,4294967295,0,0
Block,1312,288,8C220DDE,0,1,1,4294967295,0,0
Block,1344,288,1C505BFA,0,1,1,4294967295,0,0
Block,1376,288,9E502027,0,1,1,4294967295,0,0
Block,1408,288,35BB700C,0,1,1,4294967295,0,0
Block,1440,288,ADDB59A1,0,1,1,4294967295,0,0
Block,1472,288,FDD933D5,0,1,1,4294967295,0,0
Block,1504,288,9CB4CA49,0,1,1,4294967295,0,0
Block,1536,288,28520728,0,1,1,4294967295,0,0
Block,1536,256,E4C15E5F,0,1,1,4294967295,0,0
Block,1536,224,6E26DBF4,0,1,1,4294967295,0,0
Block,1536,192,23541421,0,1,1,4294967295,0,0
Block,1536,160,A2F73F67,0,1,1,4294967295,0,0
Block,1536,128,A7367565,0,1,1,4294967295,0,0
Block,1504,96,67A4F896,0,1,1,4294967295,0,0
Block,1536,96,480960FF,0,1,1,4294967295,0,0
Block,1472,96,0F69633D,0,1,1,4294967295,0,0
Block,1440,96,2B8F696A,0,1,1,4294967295,0,0
Block,1408,96,FE4A80EE,0,1,1,4294967295,0,0
Block,1376,96,E772A51C,0,1,1,4294967295,0,0
Block,1344,96,E98E3EFF,0,1,1,4294967295,0,0
Block,1312,96,ADE541DF,0,1,1,4294967295,0,0
Block,1280,96,32AD4689,0,1,1,4294967295,0,0
Block,1248,96,7AA3126C,0,1,1,4294967295,0,0
Block,1216,96,95086B6E,0,1,1,4294967295,0,0
Block,1184,96,D8F3AD13,0,1,1,4294967295,0,0
Block,1152,96,21452257,0,1,1,4294967295,0,0
Block,1120,96,15A8B2E6,0,1,1,4294967295,0,0
Block,1088,96,350BDE4D,0,1,1,4294967295,0,0
Block,1056,96,A30C1E69,0,1,1,4294967295,0,0
Block,1024,96,7BBC7B25,0,1,1,4294967295,0,0
Block,1024,128,2F3D2F4A,0,1,1,4294967295,0,0
Block,1024,160,539CF88C,0,1,1,4294967295,0,0
Block,1024,192,636BD018,0,1,1,4294967295,0,0
Block,1024,224,CFD9E1A3,0,1,1,4294967295,0,0
Block,1024,256,89FE5286,0,1,1,4294967295,0,0
Block,1024,288,B261C0C2,0,1,1,4294967295,0,0
Block,1024,320,07AEA8F4,0,1,1,4294967295,0,0
Block,1024,352,FF63464F,0,1,1,4294967295,0,0
Block,992,352,1B5EFF3F,0,1,1,4294967295,0,0
Block,960,352,31B849FD,0,1,1,4294967295,0,0
Block,928,352,6AC06823,0,1,1,4294967295,0,0
Block,896,352,CFC64A97,0,1,1,4294967295,0,0
Block,864,352,47D646C0,0,1,1,4294967295,0,0
Block,832,352,ED3176FC,0,1,1,4294967295,0,0
Block,800,352,663A82F6,0,1,1,4294967295,0,0
Elevator,128,384,82FA417B,0,1,1,4294967295,0,0
OverheadLight,448,384,EEE5C413,0,1,1,4294967295,0,1
CrowbarDrop,192,384,53C23CA6,0,2,3,4294967295,0,0
FlashlightPickup,480,432,44F9E218,0,1,1,4294967295,0,0
MusicPlayer,64,544,B4C8309B,0,1,1,4294967295,0,1
CrowbarDestroy,128,384,AA264FA8,0,2,3,4294967295,0,0
Stairs,1268,320,B129C96A,0,-1,1,4294967295,0,0
StairPlatform,1184,314,A6193454,0,1,1,4294967295,0,0
OverheadLight,1376,128,71F56CAA,0,1,1,4294967295,0,1
Door,1456,192,639186DB,0,-1,1,4294967295,0,1
CardReader,1312,224,F2324659,0,1,1,4294967295,0,1
Triggered1,1376,128,6E616E99,0,1,1,4294967295,0,0
CardReader,608,432,62DC1521,0,1,1,4294967295,0,1
Triggered2,504,384,3FDE3BE3,0,1,1,4294967295,0,0
Shelf,1056,208,19BA609F,0,1,1,4294967295,0,0
Terminal,368,368,01C61DBD,0,1,1,4294967295,0,0
PushBlock,1248,448,635DBCFD,0,1,1,4294967295,0,0
PushBlock,904,448,B9899C50,0,1,1,4294967295,0,0
PushBlock,928,416,D71F4AC1,0,1,1,4294967295,0,0
PushBlock,952,448,C186EDB3,0,1,1,4294967295,0,0
PushBlock,968,416,16334E73,0,1,1,4294967295,0,0
PushBlock,984,448,EFECE06F,0,1,1,4294967295,0,0
PushBlock,952,384,62AC7BD7,0,1,1,4294967295,0,0
PushBlock,1064,176,EFA81BB0,0,1,1,4294967295,0,0
PlayerStart,144,444,CC7A9855,0,1,1,4294967295,0,0
PlayerStart,1438,256,90CC7606,0,-1,1,4294967295,0,1
DarknessManager,32,480,927DEF6A,0,1,1,4294967295,0,1
