Warp,896,256,523152A0,0,1,1,4294967295,0,1
Block,1024,352,561AD64F,0,1,1,4294967295,0,0
Block,1056,352,1224CDF4,0,1,1,4294967295,0,0
Block,1088,352,EF36B8B4,0,1,1,4294967295,0,0
Block,1120,352,BD191127,0,1,1,4294967295,0,0
Block,1152,352,85AD4B2E,0,1,1,4294967295,0,0
Block,1184,352,04D1F71E,0,1,1,4294967295,0,0
Block,1024,288,7101DBD8,0,1,1,4294967295,0,0
Block,1024,320,CC00061B,0,1,1,4294967295,0,0
Block,1024,224,A07F89A4,0,1,1,4294967295,0,0
Block,1024,192,8939B314,0,1,1,4294967295,0,0
Block,1056,192,FA245AB9,0,1,1,4294967295,0,0
Block,1088,192,82917B22,0,1,1,4294967295,0,0
Block,1120,192,1EFCD74C,0,1,1,4294967295,0,0
Block,1152,192,28FD672B,0,1,1,4294967295,0,0
Block,1184,192,0D020D30,0,1,1,4294967295,0,0
Block,1216,192,FD4D2BB8,0,1,1,4294967295,0,0
Block,1248,192,E781B881,0,1,1,4294967295,0,0
Block,1280,192,68E6B65B,0,1,1,4294967295,0,0
Block,1280,224,E7338BA3,0,1,1,4294967295,0,0
Block,1280,256,EA962A30,0,1,1,4294967295,0,0
Block,1280,288,83405A64,0,1,1,4294967295,0,0
Block,1280,320,06DF34E9,0,1,1,4294967295,0,0
Block,1280,352,D8CC2C56,0,1,1,4294967295,0,0
Block,1248,352,B908101E,0,1,1,4294967295,0,0
Block,1216,352,A299D4C4,0,1,1,4294967295,0,0
Block,960,286,F7FB109E,0,1,1,4294967295,0,0
Block,928,286,84D0486C,0,1,1,4294967295,0,0
Block,992,286,349C7E24,0,1,1,4294967295,0,0
Block,1024,286,798D8369,0,1,1,4294967295,0,0
Block,992,226,5FA8A1E7,0,1,1,4294967295,0,0
Block,928,226,6E430631,0,1,1,4294967295,0,0
Block,960,226,A7A0268D,0,1,1,4294967295,0,0
Block,1024,226,AA7C94A2,0,1,1,4294967295,0,0
OverheadLight,1088,224,C90D732D,0,1,1,4294967295,0,0
Bed,1056,320,273946C3,0,1,1,4294967295,0,0
Door,1264,256,49D1526E,0,-1,1,4294967295,0,1
VentCoverH,992,256,8EB11A4A,0,1,1,4294967295,0,0
VentCoverH,1024,256,177F9256,0,1,1,4294967295,0,0
VentCoverH,960,256,3C51F19B,0,1,1,4294967295,0,0
VentCoverH,928,256,302260EA,0,1,1,4294967295,0,0
MusicPlayer,1568,352,08CF2BDD,0,1,1,4294967295,0,1
SCP106Emerge,1088,256,2D00964D,0,1,1,4294967295,0,0
VentGrate,1058,273,808C14DE,0,1,1,4294967295,0,0
PlayerStart,1088,320,D68DA1AE,0,1,1,4294967295,0,1
PlayerStart,928,254,20FD565B,0,1,1,4294967295,0,1
PlayerStart,1246,320,E38080D7,0,-1,1,4294967295,0,1
