Block,32,352,A93D76AF,0,1,1,4294967295,0,0
Block,32,320,8448EBC5,0,1,1,4294967295,0,0
Block,32,288,89B0EB75,0,1,1,4294967295,0,0
Block,32,256,FD981C3A,0,1,1,4294967295,0,0
Block,32,224,E260206C,0,1,1,4294967295,0,0
Block,64,224,57BEA4E4,0,1,1,4294967295,0,0
Block,96,224,5CA2A148,0,1,1,4294967295,0,0
Block,128,224,57337B40,0,1,1,4294967295,0,0
Block,160,224,CA7FA981,0,1,1,4294967295,0,0
Block,192,224,6B5322A9,0,1,1,4294967295,0,0
Block,224,224,496886D9,0,1,1,4294967295,0,0
Block,256,224,EB9A6221,0,1,1,4294967295,0,0
Block,288,224,A24FC6E1,0,1,1,4294967295,0,0
Block,320,224,7AB85CF3,0,1,1,4294967295,0,0
Block,352,224,35DE5530,0,1,1,4294967295,0,0
Block,384,224,D5156AAE,0,1,1,4294967295,0,0
Block,416,224,4D4C9E9F,0,1,1,4294967295,0,0
Block,448,224,6F9FF74A,0,1,1,4294967295,0,0
Block,480,224,5B18C9DA,0,1,1,4294967295,0,0
Block,512,224,210AF553,0,1,1,4294967295,0,0
Block,544,224,F5ED299A,0,1,1,4294967295,0,0
Block,576,224,FD2D8A9A,0,1,1,4294967295,0,0
Block,608,224,59DA0DFB,0,1,1,4294967295,0,0
Block,640,224,D744FE5E,0,1,1,4294967295,0,0
Block,672,224,57450D24,0,1,1,4294967295,0,0
Block,704,224,F7CA2A88,0,1,1,4294967295,0,0
Block,736,224,73CC5C1D,0,1,1,4294967295,0,0
Block,736,256,E8EF5739,0,1,1,4294967295,0,0
Block,736,288,8490D366,0,1,1,4294967295,0,0
Block,736,320,0870A05A,0,1,1,4294967295,0,0
Block,736,352,413423CF,0,1,1,4294967295,0,0
Block,736,384,458A6B4C,0,1,1,4294967295,0,0
Block,704,384,226342CF,0,1,1,4294967295,0,0
Block,672,384,DC09BFC5,0,1,1,4294967295,0,0
Block,640,384,EE923C98,0,1,1,4294967295,0,0
Block,608,384,D9A65D5F,0,1,1,4294967295,0,0
Block,576,384,3ABF7294,0,1,1,4294967295,0,0
Block,544,384,F7448329,0,1,1,4294967295,0,0
Block,512,384,C9D04535,0,1,1,4294967295,0,0
Block,480,384,5DB628B7,0,1,1,4294967295,0,0
Block,448,384,5ACFAB52,0,1,1,4294967295,0,0
Block,416,384,FC920F69,0,1,1,4294967295,0,0
Block,384,384,F8008A69,0,1,1,4294967295,0,0
Block,352,384,A4DF3066,0,1,1,4294967295,0,0
Block,320,384,5527279A,0,1,1,4294967295,0,0
Block,288,384,5A75FE12,0,1,1,4294967295,0,0
Block,256,384,D2B137FD,0,1,1,4294967295,0,0
Block,224,384,6F29F0F0,0,1,1,4294967295,0,0
Block,192,384,B2C8CDF6,0,1,1,4294967295,0,0
Block,160,384,9A02A540,0,1,1,4294967295,0,0
Block,128,384,54BCCAE0,0,1,1,4294967295,0,0
Block,96,384,5A6E4D93,0,1,1,4294967295,0,0
Block,64,384,4AEB3822,0,1,1,4294967295,0,0
Block,32,384,044F2F90,0,1,1,4294967295,0,0
Door,96,288,35B4DC4D,0,1,1,4294967295,0,1
Door,480,288,1B72DE5B,0,1,1,4294967295,0,0
Door,656,288,791C5823,0,-1,1,4294967295,0,0
Terminal,173,272,EBD8626A,0,1,1,4294967295,0,0
OverheadLight,288,256,D2A6F12D,0,1,1,4294967295,0,1
CardReader,256,320,2A16404A,0,1,1,4294967295,0,0
PlayerStart,96,352,5D028FE4,0,1,1,4294967295,0,1
DarknessManager,160,512,BE34FF37,0,1,1,4294967295,0,1
