Warp,32,256,BB3F521E,0,1,1,4294967295,0,1
Block,224,286,57938ED5,0,1,1,4294967295,0,0
Block,224,320,9D506172,0,1,1,4294967295,0,0
Block,224,352,F40A1C05,0,1,1,4294967295,0,0
Block,256,352,D0EEA1E2,0,1,1,4294967295,0,0
Block,288,352,5758AC9A,0,1,1,4294967295,0,0
Block,320,352,40603BA9,0,1,1,4294967295,0,0
Block,352,352,5D57FB37,0,1,1,4294967295,0,0
Block,384,352,A2F1B246,0,1,1,4294967295,0,0
Block,416,352,6541BE3A,0,1,1,4294967295,0,0
Block,448,352,4C0E3095,0,1,1,4294967295,0,0
Block,480,352,58BA4C01,0,1,1,4294967295,0,0
Block,512,352,85BAC8F1,0,1,1,4294967295,0,0
Block,544,352,DB111017,0,1,1,4294967295,0,0
Block,576,352,A127E19E,0,1,1,4294967295,0,0
Block,576,320,6CDDD450,0,1,1,4294967295,0,0
Block,576,288,733B7B9D,0,1,1,4294967295,0,0
Block,576,256,B45FA90A,0,1,1,4294967295,0,0
Block,576,192,D1999BC1,0,1,1,4294967295,0,0
Block,576,224,EE1FB350,0,1,1,4294967295,0,0
Block,576,160,CDA7AF73,0,1,1,4294967295,0,0
Block,544,160,547FEE04,0,1,1,4294967295,0,0
Block,512,160,7C34DD0F,0,1,1,4294967295,0,0
Block,480,160,283953C9,0,1,1,4294967295,0,0
Block,448,160,783BFEFD,0,1,1,4294967295,0,0
Block,416,160,302AE363,0,1,1,4294967295,0,0
Block,384,160,3EA22DE7,0,1,1,4294967295,0,0
Block,352,160,F6411E7B,0,1,1,4294967295,0,0
Block,320,160,65C7FFBE,0,1,1,4294967295,0,0
Block,288,160,041D183A,0,1,1,4294967295,0,0
Block,256,160,99947DD4,0,1,1,4294967295,0,0
Block,224,160,CA80250E,0,1,1,4294967295,0,0
Block,224,192,498A741C,0,1,1,4294967295,0,0
Block,224,224,438A4B85,0,1,1,4294967295,0,0
Block,224,288,81263682,0,1,1,4294967295,0,0
Block,192,286,97A0FA1D,0,1,1,4294967295,0,0
Block,160,286,3171379D,0,1,1,4294967295,0,0
Block,128,286,9EFA7AA1,0,1,1,4294967295,0,0
Block,96,286,CE8331B6,0,1,1,4294967295,0,0
Block,64,286,60AE4812,0,1,1,4294967295,0,0
Block,64,226,4C0D8859,0,1,1,4294967295,0,0
Block,96,226,C199D22D,0,1,1,4294967295,0,0
Block,128,226,F3E7BE79,0,1,1,4294967295,0,0
Block,160,226,7A167DCA,0,1,1,4294967295,0,0
Block,192,226,A6A18704,0,1,1,4294967295,0,0
Block,224,226,C7F0AF78,0,1,1,4294967295,0,0
MusicPlayer,128,512,45CC7F5E,0,1,1,4294967295,0,1
Door,560,256,3A1FC44C,0,-1,1,4294967295,0,0
Desk,352,288,42C34229,0,1,1,4294967295,0,0
Terminal,272,240,60ACB7FB,0,1,1,4294967295,0,0
Folder,320,224,264578D7,0,1,1,4294967295,0,1
OverheadLight,360,192,AC9F917D,0,1,1,4294967295,0,1
CardReader,480,288,04E0F273,0,1,1,4294967295,0,1
Triggered1,384,192,6FD50291,0,1,1,4294967295,0,0
VentGrate,256,304,C80349F2,0,1,1,4294967295,15,0
PlayerStart,64,254,26FDF05C,0,1,1,4294967295,0,1
DarknessManager,64,512,D25623C2,0,1,1,4294967295,0,1
