Block,96,160,8BD6D74F,0,19,1,4294967295,0,0
Block,96,192,7341CFD3,0,1,6,4294967295,0,0
Block,96,384,612B8B82,0,19,1,4294967295,0,0
Block,672,192,B15D63D4,0,1,6,4294967295,0,0
BearMath,288,256,755D3544,0,1,1,4294967295,0,0
Door,160,288,122D49EA,0,1,1,4294967295,0,1
OverheadLight,320,192,56BFEA1E,0,1,1,4294967295,0,1
Folder,480,288,D7C2D158,0,1,1,4294967295,0,1
Folder,576,288,B5FFA0B1,0,1,1,4294967295,0,1
PlayerStart,176,352,41857165,0,1,1,4294967295,0,1
DarknessManager,160,448,36266413,0,1,1,4294967295,0,1
